kpid,image__id,image_name,date_time,depth,label,code,x,y,latitude,longitude,altitude,pitch,roll,salinity,temperature,yaw
914890,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.466722211,0.738535696,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914889,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.99348167,0.161347056,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914888,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.594932366,0.499218343,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914887,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.078366987,0.155354351,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914886,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.477357381,0.241010943,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914885,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.482601451,0.433884836,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914884,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.358165066,0.775664409,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914883,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.456871202,0.690789474,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914882,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.264261909,0.295140698,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914881,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.432415213,0.998436686,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914880,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.177269163,0.822238145,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914879,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.25602823,0.722055758,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914878,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.278523819,0.70798593,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914877,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.4980396,0.903725899,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914876,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.672172123,0.415320479,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914875,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.588217996,0.974856696,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914874,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.154528524,0.218668577,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914873,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.178592433,0.528725899,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914872,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.50298961,0.196326212,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914871,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.650460694,0.257295466,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914870,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.084052147,0.146560709,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914869,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.937806312,0.047941636,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914868,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.145510684,0.057321522,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914867,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.912664183,0.906396561,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914866,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.73784552,0.703491402,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914865,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.779553029,0.831878583,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914864,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.808223878,0.920987493,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914863,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.550578318,0.541036998,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914862,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.263869829,0.164734237,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914861,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.795383258,0.100377801,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914860,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.349980396,0.52357999,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914859,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.849833366,0.591649297,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914858,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.49578514,0.131644085,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914857,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.443393452,0.167665451,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914856,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.167173103,0.118225638,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914855,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.184326603,0.954729026,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914854,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.486473241,0.568329859,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914853,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.649333464,0.138418447,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914852,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.148402274,0.914408546,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914851,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.592726916,0.530614904,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914850,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.603117036,0.15027358,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914849,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.985640071,0.351159458,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914848,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.285483239,0.462545597,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914847,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.784306999,0.430106826,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914846,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.525142129,0.649296509,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914845,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.380562635,0.669098489,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
914844,2709775,PR_20081008_013947_407_LC16,2008-10-08 01:39:47.407565+00:00,47.82003385,241,SUS,0.189080572,0.615294424,-43.07994268,147.9778202,2.09,,,35.15584746,11.9750339,
915115,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.392037654,0.081677848,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915114,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.963130025,0.536312121,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915113,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.942488723,0.300983521,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915112,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.076044322,0.948283723,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915111,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.736467935,0.957858399,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915110,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.629290057,0.81423826,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915109,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.423661502,0.066566795,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915108,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.704402824,0.983390868,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915107,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.192194548,0.610499577,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915106,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.633016278,0.512994203,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915105,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.917238674,0.351983326,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915104,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.975534419,0.859441152,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915103,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.130221612,0.372630756,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915102,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.244459698,0.285937602,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915101,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.946803295,0.105647105,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915100,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.823298686,0.970885169,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915099,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.743037851,0.28658894,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915098,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.453275152,0.896827982,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915097,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.200431457,0.248876441,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915096,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.556873897,0.958574871,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915095,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.713718376,0.339607894,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
915094,2710564,PR_20081008_014127_421_LC16,2008-10-08 01:41:27.421847+00:00,47.70924714,241,SUS,0.737693665,0.556177946,-43.08019469,147.977387,1.97,,,35.15494086,11.97476344,
914643,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,17,SPMR,0.921233888,0.058942823,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914642,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,17,SPMR,0.876512841,0.055017663,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914641,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,16,SPMSI,0.140263702,0.016158576,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914640,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.155318312,0.359348423,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914639,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.856538424,0.580400366,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914638,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.359391912,0.340180557,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914637,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.767588311,0.788433861,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914636,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.232214897,0.353264425,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914635,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.789333858,0.725827555,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914634,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,39,MA,0.247417101,0.381002224,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914633,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,67,MAENR,0.604644298,0.314143661,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914632,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,67,MAENR,0.564498672,0.643202931,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914631,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,67,MAENR,0.490701564,0.45558027,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914630,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.68341041,0.967879105,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914629,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.011561547,0.912599764,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914628,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.644199547,0.853591522,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914627,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.680507724,0.756770901,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914626,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.302961724,0.05933534,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914625,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.85152022,0.649875703,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914624,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.029420447,0.064176371,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914623,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.05815212,0.422674343,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914622,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.184099183,0.299882245,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914621,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.880793073,0.860329713,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914620,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.474613795,0.862292294,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914619,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.279789432,0.143399189,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914618,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.130424087,0.600680361,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914617,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.296565975,0.430066728,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914616,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.133523566,0.077914432,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914615,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.291301781,0.626193903,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914614,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.631014464,0.467748266,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914613,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.482633081,0.227463038,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914612,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.730394569,0.123577129,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914611,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.054511463,0.370469711,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914610,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.031831152,0.052008374,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914609,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.239496212,0.736752584,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914608,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.770933779,0.750883161,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914607,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.09057365,0.995158969,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914606,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.328938306,0.087792752,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914605,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.621125652,0.589689912,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914604,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.334891272,0.319311789,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914603,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.978205254,0.129334031,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914602,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.178097019,0.170417375,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914601,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,2,BIOTA,0.123487159,0.408740024,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914600,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.416806061,0.845675782,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914599,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.074387484,0.843189847,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914598,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.260946571,0.665380086,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914597,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.261782938,0.679445244,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914596,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.315900817,0.660015701,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914595,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.967381679,0.92391731,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914594,2708962,PR_20081008_013807_392_LC16,2008-10-08 01:38:07.392638+00:00,47.2881293,241,SUS,0.511512349,0.24807013,-43.07969315,147.9782597,1.865,,,35.15867232,11.98181356,
914143,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,47,MALAR,0.537980911,0.44269266,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914142,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,22,SPHC,0.564941454,0.818592176,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914141,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,39,MA,0.246334744,0.16505299,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914140,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,39,MA,0.513431074,0.612848358,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914139,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,39,MA,0.743825642,0.816891273,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914138,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,39,MA,0.970973138,0.544288892,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914137,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,39,MA,0.326380006,0.089559074,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914136,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,39,MA,0.629095739,0.977953683,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914135,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.577536161,0.46545859,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914134,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.708944209,0.4881591,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914133,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.512693102,0.30236818,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914132,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.160385713,0.498887871,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914131,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.725671554,0.088774042,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914130,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,100,EFU,0.492029912,0.076148109,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914129,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,100,EFU,0.493259864,0.087203977,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914128,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,100,EFU,0.620190889,0.454402721,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914127,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.765866378,0.986065681,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914126,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.821263406,0.110493262,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914125,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.870707468,0.272471543,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914124,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.171848864,0.595381395,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
914123,2707100,PR_20081008_013447_361_LC16,2008-10-08 01:34:47.361165+00:00,44.72936091,67,MAENR,0.81988586,0.112848358,-43.07921164,147.9790044,2,,,35.16117259,11.98695431,
