kpid,image__id,image_name,date_time,campaign,deployment,depth,label,code,x,y,latitude,longitude,altitude,pitch,roll,salinity,temperature,yaw
919187,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.56484305815212,0.432879759256836,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919186,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.321607792974515,0.0133455449430852,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919185,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.220751746531536,0.210715687557242,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919184,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.932844632490406,0.532578830302237,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919183,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.404211354914887,0.0902132670417375,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919182,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.313686903473384,0.360460552139212,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919181,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.0478205254354029,0.915543634698417,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919180,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.721292925317328,0.910375506999869,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919179,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.0290268621470038,0.772340703912076,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
919178,2723035,PR_20081007_022942_931_LC16,2008-10-07 02:29:42.931200+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,41.5093132977513,241,SUS,0.854029322050576,0.0151118670679053,-43.0608248377,147.968376657,2.0,,,35.1564761904762,12.0116428571429,
918593,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.423201810489029,0.466701556980243,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918592,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.12678343008954,0.221379039644119,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918591,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.919905539702844,0.847900039251603,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918590,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.750368985535767,0.714313751144838,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918589,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.551805569221687,0.16583802171922,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918588,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.507428908786776,0.752060709145623,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918587,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.14355997244908,0.689846918749182,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918586,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.239348617534193,0.990383357320424,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918585,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.924185771917741,0.186575951851367,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918584,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.990455574141494,0.779863927777051,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918583,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.570943619010135,0.0834750752322387,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918582,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.185771917740825,0.827685463823106,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918581,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.654137557807734,0.806293340311396,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918580,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.0543638689363377,0.808975533167604,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918579,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.815556430187937,0.310741855292424,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918578,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.33631801633376,0.791050634567578,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918577,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.851618616550231,0.711239042260892,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918576,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.87164223162452,0.459636268480963,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918575,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.922906622060415,0.17767892188931,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918574,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.431073501918725,0.616119324872432,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918573,2721396,PR_20081007_022442_887_LC16,2008-10-07 02:24:42.887397+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,44.574886945591,241,SUS,0.409573944701368,0.949103755069999,-43.0595733083,147.968283129,1.96,,,35.1611481481482,12.0101358024691,
918843,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.216471514316639,0.503336386235771,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918842,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.555692216865099,0.964738976841554,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918841,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.900767489914395,0.9179641502028,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918840,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.830020663190003,0.198089755331676,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918839,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.605185476729312,0.328732173230407,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918838,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.411345075273049,0.957673688342274,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918837,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.834399291547771,0.657268088446945,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918836,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.537488930433927,0.0425225696715949,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918835,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.529912427432845,0.306031662959571,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918834,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.684935550526419,0.923197697239304,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918833,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.911295877201614,0.605586811461468,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918832,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.776985142182426,0.817480047101923,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918831,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.119256125159894,0.76220070652885,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918830,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.669241365738463,0.483448907497056,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918829,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.806749975400964,0.6552400889703,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918828,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.891469054413067,0.565026821928562,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918827,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.975105775853586,0.473701426141567,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918826,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.306553183115222,0.0480177940599241,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918825,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.659942930237135,0.550503728902264,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918824,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.322296565974614,0.603689650660735,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918823,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.810144642330021,0.404553185921758,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918822,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.0187936632883991,0.516747350516813,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918821,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.242300501820329,0.764555802695277,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918820,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.132785594804684,0.374264032447992,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918819,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.739693004034242,0.479065811853984,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918818,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.699153793171308,0.838741331937721,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918817,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.21243727245892,0.113829648043962,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918816,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.47987798878284,0.884273191155306,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918815,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.715143166387878,0.446552400889703,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918814,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.743530453606219,0.190304854114876,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918813,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.487651284069664,0.271097736490907,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918812,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.734182820033455,0.766060447468272,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918811,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.466742103709535,0.0173361245584195,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918810,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.637656203876808,0.559597016878189,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918809,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.989570008855653,0.490187099306555,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918808,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.606267834300895,0.448711239042261,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918807,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.27034340253862,0.672576213528719,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918806,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.920594312702942,0.91744079549915,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918805,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.43392699006199,0.179118147324349,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918804,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.236642723605235,0.147651445767369,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918803,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.643805962806258,0.42928169566924,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918802,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.210272557315753,0.18971608007327,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918801,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.0623339565089049,0.28588250686903,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918800,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.975302568139329,0.0129530289153474,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918799,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.631162058447309,0.0749051419599634,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918798,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.781068582111581,0.528784508700772,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918797,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.381924628554561,0.201099044877666,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918796,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.483321853783332,0.805377469580008,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918795,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.728918626389846,0.708818526756509,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918794,2721993,PR_20081007_022622_906_LC16,2008-10-07 02:26:22.906756+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.5329823857392,241,SUS,0.227245891961035,0.319180949888787,-43.0600123384,147.968319365,2.01,,,35.1593837209302,12.0108488372093,
918393,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,17,SPMR,0.457935648922562,0.805573727593877,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918392,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,17,SPMR,0.501180753714454,0.808255920450085,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918391,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,17,SPMR,0.492964675784709,0.745518775349993,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918390,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,166,BRYS,0.369821902981403,0.891011382964804,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918389,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,22,SPHC,0.711404112958772,0.422216407169959,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918388,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,33,MOG,0.49385024107055,0.132474159361507,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918387,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,33,MOG,0.874348125553478,0.0401020541672118,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918386,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,33,MOG,0.297648332185378,0.0753630773256575,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918385,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,150,CBFFC,0.934074584276296,0.968140782415282,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918384,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,150,CBFFC,0.542064351077438,0.590867460421301,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918383,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,150,CBFFC,0.924234969989176,0.451851367264163,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918382,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.952622257207517,0.442430982598456,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918381,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.661074485880153,0.898272929477954,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918380,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.987749680212536,0.999411225958393,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918379,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.56764734822395,0.886366609969907,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918378,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.730197776247171,0.624165903441057,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918377,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.811276197973039,0.93634698416852,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918376,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.94297943520614,0.599829909721314,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918375,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.676867066810981,0.906842862750229,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
918374,2720798,PR_20081007_022302_877_LC16,2008-10-07 02:23:02.877967+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,45.5775864615851,2,BIOTA,0.74407163239201,0.720986523616381,-43.0591633718,147.968253822,2.05,,,35.1629069767442,12.0144418604651,
